split,piece_key,composer,title,midi_performance,status,alignment_csv,rejected_csv,candidates_csv,alignment_rows,alignment_rejected,candidate_rows,candidate_events,labeled_events,unmatched_events,duration_not_candidate_events,ambiguous_candidate_events,error
test,ChopinEtudes_op_10_2,Chopin,Etudes_op_10_2,Chopin/Etudes_op_10/2/YeSijing03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/alignments/Chopin__Etudes_op_10__2__YeSijing03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/rejected/Chopin__Etudes_op_10__2__YeSijing03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/candidates/Chopin__Etudes_op_10__2__YeSijing03.csv,1310,12,2732,1322,531,12,267,512,
train,ChopinEtudes_op_10_3,Chopin,Etudes_op_10_3,Chopin/Etudes_op_10/3/SunMeiting08.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/alignments/Chopin__Etudes_op_10__3__SunMeiting08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/rejected/Chopin__Etudes_op_10__3__SunMeiting08.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/candidates/Chopin__Etudes_op_10__3__SunMeiting08.csv,207,1724,6406,1931,34,1724,110,63,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/ADIG02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/alignments/Chopin__Etudes_op_10__4__ADIG02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/rejected/Chopin__Etudes_op_10__4__ADIG02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0528_0544/candidates/Chopin__Etudes_op_10__4__ADIG02.csv,241,2031,5509,2272,82,2031,70,89,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Arciglione04.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Arciglione04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Arciglione04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Arciglione04.csv,243,2021,5354,2264,75,2021,88,80,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/BLINOV03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__BLINOV03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__BLINOV03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__BLINOV03.csv,243,2041,5577,2284,70,2041,85,88,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Day02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Day02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Day02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Day02.csv,239,1965,4597,2204,87,1965,86,66,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Duepree02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Duepree02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Duepree02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Duepree02.csv,247,1984,4907,2231,81,1984,91,75,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Duepree06M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Duepree06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Duepree06M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Duepree06M.csv,244,1995,4988,2239,76,1995,95,73,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Dulu02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Dulu02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Dulu02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Dulu02.csv,245,1993,5168,2238,83,1993,80,82,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/EVSTIO02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__EVSTIO02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__EVSTIO02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__EVSTIO02.csv,241,1971,4845,2212,65,1971,101,75,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Fung02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Fung02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Fung02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Fung02.csv,241,1997,5095,2238,71,1997,87,83,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/GORDEL02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__GORDEL02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__GORDEL02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__GORDEL02.csv,246,1998,5356,2244,87,1998,90,69,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/JiaRan_2009_02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__JiaRan_2009_02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__JiaRan_2009_02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__JiaRan_2009_02.csv,246,1982,4650,2228,89,1982,87,70,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Katyukova02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Katyukova02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Katyukova02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Katyukova02.csv,244,1974,5167,2218,71,1974,78,95,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Knoll03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Knoll03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Knoll03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Knoll03M.csv,246,2008,4937,2254,91,2008,86,69,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Kurz03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Kurz03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Kurz03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Kurz03M.csv,246,2121,5474,2367,73,2121,91,82,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/LeeSH03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__LeeSH03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__LeeSH03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__LeeSH03M.csv,239,1991,5249,2230,77,1991,89,73,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/MATSUM02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__MATSUM02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__MATSUM02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__MATSUM02.csv,224,2006,5285,2230,88,2006,83,53,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Richardson_2013_03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/alignments/Chopin__Etudes_op_10__4__Richardson_2013_03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/rejected/Chopin__Etudes_op_10__4__Richardson_2013_03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0544_0560/candidates/Chopin__Etudes_op_10__4__Richardson_2013_03M.csv,244,2062,5239,2306,77,2062,86,81,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Sladek03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__4__Sladek03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__4__Sladek03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__4__Sladek03M.csv,225,2046,5077,2271,57,2046,103,65,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Yi03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__4__Yi03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__4__Yi03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__4__Yi03M.csv,242,1993,5011,2235,75,1993,96,71,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/ZhangE03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__4__ZhangE03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__4__ZhangE03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__4__ZhangE03M.csv,227,1956,4605,2183,79,1955,79,70,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/ZhaoA03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__4__ZhaoA03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__4__ZhaoA03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__4__ZhaoA03M.csv,243,2040,5132,2283,84,2040,88,71,
validation,ChopinEtudes_op_10_4,Chopin,Etudes_op_10_4,Chopin/Etudes_op_10/4/Zuber02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__4__Zuber02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__4__Zuber02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__4__Zuber02.csv,240,1982,5060,2222,91,1982,70,79,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/Bach02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__Bach02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__Bach02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__Bach02.csv,1582,77,3768,1659,880,77,177,525,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/Feiner_2006_02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__Feiner_2006_02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__Feiner_2006_02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__Feiner_2006_02.csv,1550,70,4235,1620,885,70,149,516,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/KimEunhae04.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__KimEunhae04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__KimEunhae04.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__KimEunhae04.csv,1558,64,3504,1622,884,64,201,473,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/Koshoeva02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__Koshoeva02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__Koshoeva02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__Koshoeva02.csv,1522,93,3793,1615,832,93,184,506,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/LIAO03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__LIAO03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__LIAO03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__LIAO03.csv,1537,80,3757,1617,804,80,217,516,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/LiA03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__LiA03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__LiA03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__LiA03M.csv,1564,54,3704,1618,869,53,196,500,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/LiC02M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__LiC02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__LiC02M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__LiC02M.csv,1506,101,3850,1607,895,101,196,415,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/Rozanski03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__Rozanski03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__Rozanski03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__Rozanski03.csv,1518,102,3892,1620,817,102,214,487,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/Tario02.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__Tario02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__Tario02.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__Tario02.csv,1554,117,4230,1671,995,117,193,366,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/USHIKI03.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__USHIKI03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__USHIKI03.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__USHIKI03.csv,1464,88,3422,1552,837,88,179,448,
train,ChopinEtudes_op_10_5,Chopin,Etudes_op_10_5,Chopin/Etudes_op_10/5/ZhangW03M.mid,ok,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/alignments/Chopin__Etudes_op_10__5__ZhangW03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/rejected/Chopin__Etudes_op_10__5__ZhangW03M.csv,/home/user/.clawsgo/projects/a1c4aad0-038d-4c75-ab75-64ac0670657c/tmp/asap_cross_piece/full_run/chunks/chunk_0560_0576/candidates/Chopin__Etudes_op_10__5__ZhangW03M.csv,1567,83,3984,1650,892,83,199,476,
